<TICKER>,<DATE>,<CLOSE>
PAT,2009-11-09,2.45
PAT,2009-11-10,2.4
PAT,2009-11-12,2.4
PAT,2009-11-13,2.41
PAT,2009-11-16,2.46
PAT,2009-11-17,2.4
PAT,2009-11-18,2.39
PAT,2009-11-19,2.37
PAT,2009-11-20,2.43
PAT,2009-11-23,2.38
PAT,2009-11-24,2.4
PAT,2009-11-25,2.4
PAT,2009-11-26,2.32
PAT,2009-11-27,2.35
PAT,2009-11-30,2.35
PAT,2009-12-01,2.29
PAT,2009-12-02,2.32
PAT,2009-12-03,2.32
PAT,2009-12-04,2.29
PAT,2009-12-07,2.3
PAT,2009-12-08,2.25
PAT,2009-12-09,2.3
PAT,2009-12-10,2.27
PAT,2009-12-11,2.32
PAT,2009-12-14,2.35
PAT,2009-12-15,2.33
PAT,2009-12-16,2.4
PAT,2009-12-17,2.38
PAT,2009-12-18,2.38
PAT,2009-12-21,2.47
PAT,2009-12-22,2.48
PAT,2009-12-23,2.47
PAT,2009-12-28,2.49
PAT,2009-12-29,2.48
PAT,2009-12-30,2.48
PAT,2009-12-31,2.37
PAT,2010-01-04,2.37
PAT,2010-01-05,2.37
PAT,2010-01-07,2.45
PAT,2010-01-08,2.44
PAT,2010-01-11,2.5
PAT,2010-01-12,2.49
PAT,2010-01-13,2.36
PAT,2010-01-14,2.49
PAT,2010-01-15,2.46
PAT,2010-01-18,2.42
PAT,2010-01-19,2.45
PAT,2010-01-20,2.46
PAT,2010-01-21,2.48
PAT,2010-01-22,3.22
PAT,2010-01-25,3.07
PAT,2010-01-26,2.91
PAT,2010-01-27,3.1
PAT,2010-01-28,3
PAT,2010-01-29,3
PAT,2010-02-01,2.9
PAT,2010-02-02,2.9
PAT,2010-02-03,2.84
PAT,2010-02-04,2.81
PAT,2010-02-05,2.8
PAT,2010-02-08,2.77
PAT,2010-02-09,2.87
PAT,2010-02-10,2.8
PAT,2010-02-11,2.8
PAT,2010-02-12,2.85
PAT,2010-02-15,2.84
PAT,2010-02-16,2.87
PAT,2010-02-17,2.9
PAT,2010-02-18,2.93
PAT,2010-02-19,2.9
PAT,2010-02-22,3.02
PAT,2010-02-23,3.21
PAT,2010-02-24,3.01
PAT,2010-02-25,3.02
PAT,2010-02-26,3.1
PAT,2010-03-01,3.24
PAT,2010-03-02,3.44
PAT,2010-03-03,3.5
PAT,2010-03-04,3.5
PAT,2010-03-05,3.42
PAT,2010-03-08,3.36
PAT,2010-03-09,3.34
PAT,2010-03-10,3.35
PAT,2010-03-11,3.39
PAT,2010-03-12,3.35
PAT,2010-03-15,3.3
PAT,2010-03-16,3.29
PAT,2010-03-17,3.23
PAT,2010-03-18,3.3
PAT,2010-03-19,3.35
PAT,2010-03-22,3.4
PAT,2010-03-23,3.6
PAT,2010-03-24,3.49
PAT,2010-03-25,3.51
PAT,2010-03-26,3.49
PAT,2010-03-29,3.5
PAT,2010-03-30,3.5
PAT,2010-03-31,3.5
PAT,2010-04-01,3.48
PAT,2010-04-06,3.48
PAT,2010-04-07,3.48
PAT,2010-04-08,3.47
PAT,2010-04-09,3.51
PAT,2010-04-12,3.49
PAT,2010-04-13,3.49
PAT,2010-04-14,3.45
PAT,2010-04-15,3.43
PAT,2010-04-16,3.45
PAT,2010-04-19,3.27
PAT,2010-04-20,3.34
PAT,2010-04-21,3.43
PAT,2010-04-22,3.39
PAT,2010-04-23,3.31
PAT,2010-04-26,3.52
PAT,2010-04-27,3.54
PAT,2010-04-28,3.4
PAT,2010-04-29,3.43
PAT,2010-04-30,3.45
PAT,2010-05-04,3.5
PAT,2010-05-05,3.48
PAT,2010-05-06,3.5
PAT,2010-05-07,3.38
PAT,2010-05-10,3.37
PAT,2010-05-11,3.37
PAT,2010-05-12,3.4
PAT,2010-05-13,3.4
PAT,2010-05-14,3.4
PAT,2010-05-17,3.38
PAT,2010-05-18,3.4
PAT,2010-05-19,3.35
PAT,2010-05-20,3.3
PAT,2010-05-21,3.35
PAT,2010-05-24,3.36
PAT,2010-05-25,3.3
PAT,2010-05-26,3.3
PAT,2010-05-27,3.3
PAT,2010-05-28,3.28
PAT,2010-05-31,3.01
PAT,2010-06-01,2.97
PAT,2010-06-02,2.98
PAT,2010-06-04,2.94
PAT,2010-06-07,3
PAT,2010-06-08,3
PAT,2010-06-09,3
PAT,2010-06-10,3
PAT,2010-06-11,2.95
PAT,2010-06-14,2.98
PAT,2010-06-15,2.91
PAT,2010-06-16,2.88
PAT,2010-06-17,2.86
PAT,2010-06-18,2.79
PAT,2010-06-21,2.8
PAT,2010-06-22,2.83
PAT,2010-06-23,2.75
PAT,2010-06-24,2.74
PAT,2010-06-25,2.97
PAT,2010-06-28,3.05
PAT,2010-06-29,2.9
PAT,2010-06-30,2.99
PAT,2010-07-01,2.99
PAT,2010-07-02,2.92
PAT,2010-07-05,2.84
PAT,2010-07-06,2.89
PAT,2010-07-07,2.77
PAT,2010-07-08,2.91
PAT,2010-07-09,2.9
PAT,2010-07-12,2.9
PAT,2010-07-13,2.97
PAT,2010-07-14,3.04
PAT,2010-07-15,3.05
PAT,2010-07-16,3.04
PAT,2010-07-19,3.03
PAT,2010-07-20,3.03
PAT,2010-07-21,2.91
PAT,2010-07-22,2.92
PAT,2010-07-23,2.94
PAT,2010-07-26,2.94
PAT,2010-07-27,2.85
PAT,2010-07-28,2.9
PAT,2010-07-29,2.9
PAT,2010-07-30,2.9
PAT,2010-08-02,2.97
PAT,2010-08-03,2.95
PAT,2010-08-04,2.95
PAT,2010-08-05,2.94
PAT,2010-08-06,2.92
PAT,2010-08-09,2.88
PAT,2010-08-10,2.88
PAT,2010-08-11,2.88
PAT,2010-08-12,2.87
PAT,2010-08-13,2.86
PAT,2010-08-16,2.8
PAT,2010-08-17,2.76
PAT,2010-08-18,2.82
PAT,2010-08-19,2.85
PAT,2010-08-20,2.89
PAT,2010-08-23,2.9
PAT,2010-08-24,2.89
PAT,2010-08-25,2.88
PAT,2010-08-26,2.76
PAT,2010-08-27,2.81
PAT,2010-08-30,2.8
PAT,2010-08-31,2.79
PAT,2010-09-01,2.72
PAT,2010-09-02,2.75
PAT,2010-09-03,2.7
PAT,2010-09-06,2.77
PAT,2010-09-07,2.75
PAT,2010-09-08,2.76
PAT,2010-09-09,2.81
PAT,2010-09-10,2.83
PAT,2010-09-13,2.83
PAT,2010-09-14,2.82
PAT,2010-09-15,2.8
PAT,2010-09-16,2.78
PAT,2010-09-17,2.88
PAT,2010-09-20,2.95
PAT,2010-09-21,2.91
PAT,2010-09-22,2.77
PAT,2010-09-23,2.8
PAT,2010-09-24,2.85
PAT,2010-09-27,2.8
PAT,2010-09-28,2.79
PAT,2010-09-29,2.71
PAT,2010-09-30,2.86
PAT,2010-10-01,2.76
PAT,2010-10-04,2.84
PAT,2010-10-05,2.9
PAT,2010-10-06,2.86
PAT,2010-10-07,2.9
PAT,2010-10-08,2.81
PAT,2010-10-11,2.84
PAT,2010-10-12,2.8
PAT,2010-10-13,2.84
PAT,2010-10-14,2.78
PAT,2010-10-15,2.77
PAT,2010-10-18,2.76
PAT,2010-10-19,2.75
PAT,2010-10-20,2.78
PAT,2010-10-21,2.68
PAT,2010-10-22,2.7
PAT,2010-10-25,2.69
PAT,2010-10-26,2.74
PAT,2010-10-27,2.69
PAT,2010-10-28,2.73
PAT,2010-10-29,2.69
PAT,2010-11-02,2.71
PAT,2010-11-03,2.72
PAT,2010-11-04,2.73
PAT,2010-11-05,2.73
PAT,2010-11-08,2.69
PAT,2010-11-09,2.68
PAT,2010-11-10,2.68
PAT,2010-11-12,2.67
PAT,2010-11-15,2.7
PAT,2010-11-16,2.72
PAT,2010-11-17,2.72
PAT,2010-11-18,2.7
PAT,2010-11-19,2.7
PAT,2010-11-22,2.75
PAT,2010-11-23,2.78
PAT,2010-11-24,2.8
PAT,2010-11-25,2.79
PAT,2010-11-26,2.79
PAT,2010-11-29,2.75
PAT,2010-11-30,2.74
PAT,2010-12-01,2.8
PAT,2010-12-02,2.85
PAT,2010-12-03,2.83
PAT,2010-12-06,2.83
PAT,2010-12-07,2.77
PAT,2010-12-08,2.8
PAT,2010-12-09,2.84
PAT,2010-12-10,2.84
PAT,2010-12-13,2.83
PAT,2010-12-14,2.84
PAT,2010-12-15,2.81
PAT,2010-12-16,2.84
PAT,2010-12-17,2.74
PAT,2010-12-20,2.77
PAT,2010-12-21,2.77
PAT,2010-12-22,2.76
PAT,2010-12-23,2.78
PAT,2010-12-27,2.78
PAT,2010-12-28,2.75
PAT,2010-12-29,2.8
PAT,2010-12-30,2.85
PAT,2010-12-31,2.89
PAT,2011-01-03,2.94
PAT,2011-01-04,2.9
PAT,2011-01-05,2.85
PAT,2011-01-07,2.9
PAT,2011-01-10,2.89
PAT,2011-01-11,2.87
PAT,2011-01-12,2.9
PAT,2011-01-13,2.89
PAT,2011-01-14,2.87
PAT,2011-01-17,2.88
PAT,2011-01-18,2.84
PAT,2011-01-19,2.77
PAT,2011-01-20,2.84
PAT,2011-01-21,2.79
PAT,2011-01-24,2.75
PAT,2011-01-25,2.8
PAT,2011-01-26,2.85
PAT,2011-01-27,2.85
PAT,2011-01-28,2.82
PAT,2011-01-31,2.82
PAT,2011-02-01,2.87
PAT,2011-02-02,2.88
PAT,2011-02-03,3.05
PAT,2011-02-04,3.03
PAT,2011-02-07,3.07
PAT,2011-02-08,3.12
PAT,2011-02-09,3.39
PAT,2011-02-10,3.25
PAT,2011-02-11,3.29
PAT,2011-02-14,3.34
PAT,2011-02-15,3.37
PAT,2011-02-16,3.36
PAT,2011-02-17,3.36
PAT,2011-02-18,3.41
PAT,2011-02-21,3.47
PAT,2011-02-22,3.39
PAT,2011-02-23,3.38
PAT,2011-02-24,3.43
PAT,2011-02-25,3.49
PAT,2011-02-28,3.49
PAT,2011-03-01,3.49
PAT,2011-03-02,3.33
PAT,2011-03-03,3.39
PAT,2011-03-04,3.39
PAT,2011-03-07,3.25
PAT,2011-03-08,3.12
PAT,2011-03-09,3.2
PAT,2011-03-10,3.2
PAT,2011-03-11,3.17
PAT,2011-03-14,3.15
PAT,2011-03-15,3.09
PAT,2011-03-16,3.13
PAT,2011-03-17,3.15
PAT,2011-03-18,3.17
PAT,2011-03-21,3.13
PAT,2011-03-22,2.92
PAT,2011-03-23,3.02
PAT,2011-03-24,3
PAT,2011-03-25,2.9
PAT,2011-03-28,2.98
PAT,2011-03-29,2.99
PAT,2011-03-30,2.94
PAT,2011-03-31,2.92
PAT,2011-04-01,2.93
PAT,2011-04-04,3.05
PAT,2011-04-05,3.04
PAT,2011-04-06,3.03
PAT,2011-04-07,2.97
PAT,2011-04-08,3.05
PAT,2011-04-11,3.05
PAT,2011-04-12,3.04
PAT,2011-04-13,3.06
PAT,2011-04-14,2.99
